Noun,MW,Count_Pre,P(n),P(w),P(n|w),"P(n,w)",log_term,MI_contribution
牙医,名,1,0.00043687199650502403,0.024464831804281346,0.017857142857142856,0.00043687199650502403,5.353133657524508,0.0023386341885209736
牙齿,枚,1,0.00043687199650502403,0.00436871996505024,0.1,0.00043687199650502403,7.838498394571764,0.0034244204432379924
牛奶,夸脱,2,0.0008737439930100481,0.0008737439930100481,1.0,0.0008737439930100481,10.160312949273742,0.008877512406530137
物品,件,1,0.00043687199650502403,0.0034949759720401923,0.125,0.00043687199650502403,8.160407592995563,0.0035650535574467293
物种,个,5,0.00218435998252512,0.23896898208824816,0.009140767824497258,0.00218435998252512,2.065104514428346,0.0045109316610492485
物质,个,1,0.0008737439930100481,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,1.0651043640426823,0.00046531427000554053
物质,种,1,0.0008737439930100481,0.0563564875491481,0.007751937984496124,0.00043687199650502403,3.149271892511302,0.001375828699218568
特工,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
特性,种,1,0.0008737439930100481,0.0563564875491481,0.007751937984496124,0.00043687199650502403,3.149271892511302,0.001375828699218568
特性,重,1,0.0008737439930100481,0.001310615989515072,0.3333333333333333,0.00043687199650502403,8.57541359871847,0.003746358059728471
犬种,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
犬齿,枚,1,0.00043687199650502403,0.00436871996505024,0.1,0.00043687199650502403,7.838498394571764,0.0034244204432379924
状元,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
状况,连串,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
状态,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
犹豫,番,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
猜想,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
玉衣,件,1,0.00043687199650502403,0.0034949759720401923,0.125,0.00043687199650502403,8.160407592995563,0.0035650535574467293
玩具,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
现象,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
珍品,件,1,0.00043687199650502403,0.0034949759720401923,0.125,0.00043687199650502403,8.160407592995563,0.0035650535574467293
班卓,支,1,0.00043687199650502403,0.004805591961555264,0.09090909090909091,0.00043687199650502403,7.7010017423244905,0.0033643520062579687
班机,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
球会,支,1,0.001310615989515072,0.004805591961555264,0.09090909090909091,0.00043687199650502403,6.116085052457498,0.0026719462876616416
球会,间,2,0.001310615989515072,0.00655307994757536,0.13333333333333333,0.0008737439930100481,6.668632018593656,0.005826677167840678
球员,个,1,0.0008737439930100481,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,1.0651043640426823,0.00046531427000554053
球员,名,1,0.0008737439930100481,0.024464831804281346,0.017857142857142856,0.00043687199650502403,4.353140406611938,0.0019017651405032494
球季,个,1,0.0017474879860200961,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,0.06510470951929358,2.844242442957343e-05
球季,年,3,0.0017474879860200961,0.22586282219309742,0.005802707930367505,0.001310615989515072,1.7314435225158413,0.0022692575655515615
球迷,名,1,0.00043687199650502403,0.024464831804281346,0.017857142857142856,0.00043687199650502403,5.353133657524508,0.0023386341885209736
球道,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
理想,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
理论,个,1,0.0008737439930100481,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,1.0651043640426823,0.00046531427000554053
理论,种,1,0.0008737439930100481,0.0563564875491481,0.007751937984496124,0.00043687199650502403,3.149271892511302,0.001375828699218568
生日,月,1,0.00043687199650502403,0.16295325469637395,0.002680965147453083,0.00043687199650502403,2.617468230984873,0.001143498571858835
生物,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
电场,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
电影,套,2,0.0069899519440803845,0.0030581039755351682,0.2857142857142857,0.0008737439930100481,5.3531402414955185,0.004677274129747068
电影,年,3,0.0069899519440803845,0.22586282219309742,0.005802707930367505,0.001310615989515072,-0.2685562033413966,-0.00035197405418269545
电影,部,11,0.0069899519440803845,0.013543031891655745,0.3548387096774194,0.004805591961555264,5.665735561829908,0.0272272132722276
电梯,部,1,0.00043687199650502403,0.013543031891655745,0.03225806451612903,0.00043687199650502403,6.206281383636882,0.0027113505389414075
电池,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
电脑,部,1,0.00043687199650502403,0.013543031891655745,0.03225806451612903,0.00043687199650502403,6.206281383636882,0.0027113505389414075
电话,通,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
男,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
男人,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
男婴,名,1,0.00043687199650502403,0.024464831804281346,0.017857142857142856,0.00043687199650502403,5.353133657524508,0.0023386341885209736
男子,名,3,0.001310615989515072,0.024464831804281346,0.05357142857142857,0.001310615989515072,5.3531424361595334,0.007015914070982351
男孩,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
男爵,个,1,0.0008737439930100481,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,1.0651043640426823,0.00046531427000554053
男爵,代,1,0.0008737439930100481,0.0034949759720401923,0.125,0.00043687199650502403,7.160454834618554,0.0031282021994838596
男童,名,1,0.0008737439930100481,0.024464831804281346,0.017857142857142856,0.00043687199650502403,4.353140406611938,0.0019017651405032494
男童,岁,1,0.0008737439930100481,0.0017474879860200961,0.25,0.00043687199650502403,8.160407592995563,0.0035650535574467293
画,幅,1,0.00043687199650502403,0.0008737439930100481,0.5,0.00043687199650502403,10.16012417573886,0.004438673733393997
画作,张,1,0.00043687199650502403,0.0061162079510703364,0.07142857142857142,0.00043687199650502403,7.353093163662955,0.0032123604908968783
画家,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
疾病,种,3,0.001310615989515072,0.0563564875491481,0.023255813953488372,0.001310615989515072,4.149272648973407,0.005438103078602106
病,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
病人,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
病毒,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
皇帝,代,1,0.001310615989515072,0.0034949759720401923,0.125,0.00043687199650502403,6.5755080814488345,0.0028726553435774725
皇帝,任,2,0.001310615989515072,0.004805591961555264,0.18181818181818182,0.0008737439930100481,7.11608488734108,0.006217636424063853
皮毛,层,1,0.00043687199650502403,0.0030581039755351682,0.14285714285714285,0.00043687199650502403,8.353039173615517,0.003649208900662087
监狱,座,1,0.00043687199650502403,0.014416775884665793,0.030303030303030304,0.00043687199650502403,6.116085052457498,0.0026719462876616416
盟,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
目标,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
直径,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
直线,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
直间,行,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
相机,台,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
相遇,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
眼睛,双,1,0.0008737439930100481,0.00043687199650502403,1.0,0.00043687199650502403,10.16012417573886,0.004438673733393997
眼睛,颗,1,0.0008737439930100481,0.007426823940585408,0.058823529411764705,0.00043687199650502403,6.073017004265497,0.002653131063462428
短剧,段,1,0.00043687199650502403,0.00873743993010048,0.05,0.00043687199650502403,6.838536188241427,0.002987564957728889
短语,句,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
矿场,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
码头,代,1,0.00043687199650502403,0.0034949759720401923,0.125,0.00043687199650502403,8.160407592995563,0.0035650535574467293
研究,项,1,0.00043687199650502403,0.007863695937090432,0.05555555555555555,0.00043687199650502403,6.990535082340956,0.003053969018060706
破坏,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
碳纸,层,1,0.00043687199650502403,0.0030581039755351682,0.14285714285714285,0.00043687199650502403,8.353039173615517,0.003649208900662087
社会,个,3,0.001310615989515072,0.23896898208824816,0.005484460694698354,0.001310615989515072,2.0651043742051844,0.0027065588128508318
社区,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
神,组,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
神庙,座,1,0.00043687199650502403,0.014416775884665793,0.030303030303030304,0.00043687199650502403,6.116085052457498,0.0026719462876616416
祭司,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
秀,场,1,0.00043687199650502403,0.010921799912625601,0.04,0.00043687199650502403,6.516615652206807,0.0028469268904354767
私刑,宗,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
秋,年,3,0.001310615989515072,0.22586282219309742,0.005802707930367505,0.001310615989515072,2.146480899953474,0.0028132121886677245
种,个,3,0.001310615989515072,0.23896898208824816,0.005484460694698354,0.001310615989515072,2.0651043742051844,0.0027065588128508318
科系,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
租客,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
称号,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
空间,层,1,0.00043687199650502403,0.0030581039755351682,0.14285714285714285,0.00043687199650502403,8.353039173615517,0.003649208900662087
窑洞,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
窟檐,座,1,0.00043687199650502403,0.014416775884665793,0.030303030303030304,0.00043687199650502403,6.116085052457498,0.0026719462876616416
立法,项,1,0.00043687199650502403,0.007863695937090432,0.05555555555555555,0.00043687199650502403,6.990535082340956,0.003053969018060706
立面,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
站点,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
童话,则,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
笑话,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
符号,个,3,0.0017474879860200961,0.23896898208824816,0.005484460694698354,0.001310615989515072,1.6500669900852203,0.0021626041809766974
符号,组,1,0.0017474879860200961,0.0017474879860200961,0.25,0.00043687199650502403,7.160454834618554,0.0031282021994838596
策略,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
管子,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
米,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
米利特,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
类,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
类型,个,1,0.001310615989515072,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,0.4801420936392578,0.00020976063505428476
类型,种,2,0.001310615989515072,0.0563564875491481,0.015503875968992248,0.0008737439930100481,3.5643102032910616,0.0031142946293499884
粒子,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
系统,个,2,0.0017474879860200961,0.23896898208824816,0.003656307129798903,0.0008737439930100481,1.0651045444028746,0.0009306286975997157
系统,台,1,0.0017474879860200961,0.0017474879860200961,0.25,0.00043687199650502403,7.160454834618554,0.0031282021994838596
系统,种,1,0.0017474879860200961,0.0563564875491481,0.007751937984496124,0.00043687199650502403,2.149273357437552,0.0009389573426987995
纠纷,起,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
纪录,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
纪念,年,1,0.00043687199650502403,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,2.1464801453793863,0.0009377370665702867
线,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
线索,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
线路,条,5,0.00218435998252512,0.021843599825251202,0.1,0.00218435998252512,5.516642600218322,0.012050333333810228
线道,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
组件,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
组像,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
组合,群,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
组织,个,2,0.001310615989515072,0.23896898208824816,0.003656307129798903,0.0008737439930100481,1.4801419285228388,0.0012932651188491383
组织,家,1,0.001310615989515072,0.007863695937090432,0.05555555555555555,0.00043687199650502403,5.4056005774874984,0.002361555516595674
细胞,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
细节,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
结局,季,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
结构,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
结果,个,1,0.0008737439930100481,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,1.0651043640426823,0.00046531427000554053
结果,年,1,0.0008737439930100481,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,1.1464808764263124,0.0005008653894391928
绰号,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
编剧,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
缺点,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
网站,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
署长,任,1,0.00043687199650502403,0.004805591961555264,0.09090909090909091,0.00043687199650502403,7.7010017423244905,0.0033643520062579687
群体,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
群落,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
老将,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
老师,个,1,0.0008737439930100481,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,1.0651043640426823,0.00046531427000554053
老师,位,1,0.0008737439930100481,0.01616426387068589,0.02702702702702703,0.00043687199650502403,4.9510384972890495,0.002162970073083901
老鼠,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
考生,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
耳光,记,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
职位,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
联盟,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
联赛,场,1,0.00043687199650502403,0.010921799912625601,0.04,0.00043687199650502403,6.516615652206807,0.0028469268904354767
肉,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
能力,吨,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
脚趾,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
臣子,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
臼齿,枚,1,0.00043687199650502403,0.00436871996505024,0.1,0.00043687199650502403,7.838498394571764,0.0034244204432379924
舞剧,部,1,0.00043687199650502403,0.013543031891655745,0.03225806451612903,0.00043687199650502403,6.206281383636882,0.0027113505389414075
舞蹈,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
航班,班,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
航线,条,2,0.0008737439930100481,0.021843599825251202,0.04,0.0008737439930100481,5.516638163886239,0.0048201294573055825
船,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
船长,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
节目,个,1,0.0008737439930100481,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,1.0651043640426823,0.00046531427000554053
节目,档,1,0.0008737439930100481,0.00043687199650502403,1.0,0.00043687199650502403,10.16012417573886,0.004438673733393997
范围,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
茶叶,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
草甸,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
荷尔蒙,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
菌,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
虚拟,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
蛋,颗,1,0.00043687199650502403,0.007426823940585408,0.058823529411764705,0.00043687199650502403,7.072994772335391,0.0030899933474597603
蛋糕,块,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
融合,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
行为,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
行动,个,1,0.001310615989515072,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,0.4801420936392578,0.00020976063505428476
行动,次,1,0.001310615989515072,0.03014416775884666,0.014492753623188406,0.00043687199650502403,3.46701146858806,0.0015146402221878812
行动,项,1,0.001310615989515072,0.007863695937090432,0.05555555555555555,0.00043687199650502403,5.4056005774874984,0.002361555516595674
行政,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
行星,个,1,0.00436871996505024,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,-1.256823178082063,-0.0005490708510625002
行星,颗,9,0.00436871996505024,0.007426823940585408,0.5294117647058824,0.003931847968545216,6.921031403070891,0.027212443262401926
行省,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
行程,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
街,条,2,0.0008737439930100481,0.021843599825251202,0.04,0.0008737439930100481,5.516638163886239,0.0048201294573055825
街道,个,4,0.0017474879860200961,0.23896898208824816,0.007312614259597806,0.0017474879860200961,2.065104461844658,0.0036087452369500356
表现,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
袖箭,手,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
被告,名,1,0.00043687199650502403,0.024464831804281346,0.017857142857142856,0.00043687199650502403,5.353133657524508,0.0023386341885209736
袭击,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
裂缝,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
装置,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
见解,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
观众,名,1,0.00043687199650502403,0.024464831804281346,0.017857142857142856,0.00043687199650502403,5.353133657524508,0.0023386341885209736
观点,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
视图,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
视频,段,1,0.00043687199650502403,0.00873743993010048,0.05,0.00043687199650502403,6.838536188241427,0.002987564957728889
角色,个,3,0.001310615989515072,0.23896898208824816,0.005484460694698354,0.001310615989515072,2.0651043742051844,0.0027065588128508318
解答,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
解释,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
警察,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
计划,个,3,0.0017474879860200961,0.23896898208824816,0.005484460694698354,0.001310615989515072,1.6500669900852203,0.0021626041809766974
计划,项,1,0.0017474879860200961,0.007863695937090432,0.05555555555555555,0.00043687199650502403,4.990566577730315,0.002180238784504288
认知,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
议席,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
议长,名,1,0.00043687199650502403,0.024464831804281346,0.017857142857142856,0.00043687199650502403,5.353133657524508,0.0023386341885209736
记录,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
论文,篇,4,0.0017474879860200961,0.0034949759720401923,0.5,0.0017474879860200961,8.160478208335533,0.014260337629245144
设计,项,1,0.00043687199650502403,0.007863695937090432,0.05555555555555555,0.00043687199650502403,6.990535082340956,0.003053969018060706
词,个,3,0.001310615989515072,0.23896898208824816,0.005484460694698354,0.001310615989515072,2.0651043742051844,0.0027065588128508318
词汇,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
词素,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
词缀,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
词语,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
诗歌,首,1,0.00043687199650502403,0.00218435998252512,0.2,0.00043687199650502403,8.838422810202502,0.003861259419048712
诗篇,篇,1,0.00043687199650502403,0.0034949759720401923,0.125,0.00043687199650502403,8.160407592995563,0.0035650535574467293
话,句,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
语言,种,2,0.0008737439930100481,0.0563564875491481,0.015503875968992248,0.0008737439930100481,4.149271727394883,0.0036254012471777044
课室,间,1,0.00043687199650502403,0.00655307994757536,0.06666666666666667,0.00043687199650502403,7.2535610895203755,0.003168877714949924
课题,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
调查,年,1,0.00043687199650502403,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,2.1464801453793863,0.0009377370665702867
调沙,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
谈判,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
谈话,段,1,0.00043687199650502403,0.00873743993010048,0.05,0.00043687199650502403,6.838536188241427,0.002987564957728889
谚言,段,1,0.00043687199650502403,0.00873743993010048,0.05,0.00043687199650502403,6.838536188241427,0.002987564957728889
谜,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
象征,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
